Gene stable ID	Gene name	Mouse gene stable ID	Mouse gene name	Mouse homology type
ENSG00000173214	MFSD4B	ENSMUSG00000038528	Mfsd4b5	ortholog_one2many
ENSG00000173214	MFSD4B	ENSMUSG00000096687	Mfsd4b4	ortholog_one2many
ENSG00000173214	MFSD4B	ENSMUSG00000038522	Mfsd4b1	ortholog_one2many
ENSG00000173214	MFSD4B	ENSMUSG00000039339	Mfsd4b2	ortholog_one2many
ENSG00000149930	TAOK2	ENSMUSG00000059981	Taok2	ortholog_one2one
ENSG00000259922	AC023825.1			
ENSG00000269971	AL020997.2			
ENSG00000248629	AC092608.1			
ENSG00000270966	AC087763.1			
ENSG00000187642	PERM1	ENSMUSG00000078486	Perm1	ortholog_one2one
ENSG00000241572	PRICKLE2-AS1			
ENSG00000134020	PEBP4	ENSMUSG00000022085	Pebp4	ortholog_one2one
ENSG00000165120	SSMEM1	ENSMUSG00000029784	Ssmem1	ortholog_one2one
ENSG00000078898	BPIFB2	ENSMUSG00000027481	Bpifb2	ortholog_one2one
ENSG00000227713	AC092159.1			
ENSG00000253125	AC055854.1			
ENSG00000253777	AC026616.1			
ENSG00000253341	AC115837.1			
ENSG00000253616	AC107959.3			
ENSG00000064218	DMRT3	ENSMUSG00000042372	Dmrt3	ortholog_one2one
ENSG00000138764	CCNG2	ENSMUSG00000029385	Ccng2	ortholog_one2one
ENSG00000261293	AC007601.2			
ENSG00000272901	SMDT1			
ENSG00000280128	AL662795.2			
ENSG00000125355	TMEM255A	ENSMUSG00000036502	Tmem255a	ortholog_one2one
ENSG00000248167	TRIM39-RPP21			
ENSG00000284554	AL022318.4			
ENSG00000247626	MARS2	ENSMUSG00000046994	Mars2	ortholog_one2one
ENSG00000227746	C4A			
ENSG00000225540	C4A-AS1			
ENSG00000225169	BRI3P1			
ENSG00000277930	AC010722.1			
ENSG00000214424	FAM149B1P1			
ENSG00000259312	AC087477.3			
ENSG00000198821	CD247	ENSMUSG00000005763	Cd247	ortholog_one2one
ENSG00000227371	AC074085.1			
ENSG00000257228	AC090531.1			
ENSG00000279176	AC079316.2			
ENSG00000231187	AL356056.2			
ENSG00000278120	KIR2DS1			
ENSG00000237732	AC010980.1			
ENSG00000274739	KIR2DS5			
ENSG00000213310	CYCSP19			
ENSG00000165966	PDZRN4	ENSMUSG00000036218	Pdzrn4	ortholog_one2one
ENSG00000278582	AC027139.2			
ENSG00000231777	MTND4P21			
ENSG00000204121	ECEL1P1			
ENSG00000138741	TRPC3	ENSMUSG00000027716	Trpc3	ortholog_one2one
ENSG00000138653	NDST4	ENSMUSG00000027971	Ndst4	ortholog_one2one
ENSG00000272736	AC005323.2			
ENSG00000243156	MICAL3	ENSMUSG00000051586	Mical3	ortholog_one2one
ENSG00000277616	KIR2DL1			
ENSG00000259275	AC087477.2			
ENSG00000268742	AC010503.3			
ENSG00000231203	KRT8P10			
ENSG00000144407	PTH2R	ENSMUSG00000025946	Pth2r	ortholog_one2one
ENSG00000280745	AC208386.1			
ENSG00000277111	PLEKHM1			
ENSG00000254086	AC131254.3			
ENSG00000263091	KRTAP2-4			
ENSG00000225246	RPS2P1			
ENSG00000116106	EPHA4	ENSMUSG00000026235	Epha4	ortholog_one2one
ENSG00000242531	AC083798.1			
ENSG00000259505	AC009268.1			
ENSG00000278472	AC009268.2			
ENSG00000138075	ABCG5	ENSMUSG00000040505	Abcg5	ortholog_one2one
ENSG00000176700	SCAND2P			
ENSG00000137098	SPAG8	ENSMUSG00000066196	Spag8	ortholog_one2one
ENSG00000211665	IGLV3-16			
ENSG00000105640	RPL18A	ENSMUSG00000045128	Rpl18a	ortholog_one2one
ENSG00000211663	IGLV3-19			
ENSG00000259856	RAB43P1			
ENSG00000254923	AC130366.1			
ENSG00000260014	LSM3P5			
ENSG00000236842	AC010997.2			
ENSG00000255052	FAM66D			
ENSG00000282382	AP005902.3			
ENSG00000269667	AC092723.1			
ENSG00000099810	MTAP	ENSMUSG00000062937	Mtap	ortholog_one2many
ENSG00000234632	NECAP1P2			
ENSG00000156958	GALK2	ENSMUSG00000027207	Galk2	ortholog_one2one
ENSG00000228843	AL133410.2			
ENSG00000211659	IGLV3-25			
ENSG00000258077	AC078923.1			
ENSG00000258091	AC011611.6			
ENSG00000225492	GBP1P1			
ENSG00000226703	NPM1P4			
ENSG00000204209	DAXX	ENSMUSG00000002307	Daxx	ortholog_one2one
ENSG00000260610	AC142086.3			
ENSG00000260921	AC142086.4			
ENSG00000270698	AC018695.5			
ENSG00000271307	AF146191.1			
ENSG00000225796	MTND4P23			
ENSG00000227348	MTND5P25			
ENSG00000249883	AC104803.1			
ENSG00000224750	AL391704.1			
ENSG00000238291	AL391704.3			
ENSG00000227684	CROCCP4			
ENSG00000138131	LOXL4	ENSMUSG00000025185	Loxl4	ortholog_one2one
ENSG00000237601	AP000358.1			
ENSG00000227443	AL137022.1			
ENSG00000266456	AP001178.3			
ENSG00000282271	AL031601.3			
ENSG00000224334	AP000357.1			
ENSG00000230373	GOLGA6L5P			
ENSG00000249831	AC093725.1			
ENSG00000228812	LAMA5-AS1			
ENSG00000238271	IFNWP19			
ENSG00000174611	KY	ENSMUSG00000035606	Ky	ortholog_one2one
ENSG00000174007	CEP19	ENSMUSG00000035790	Cep19	ortholog_one2one
ENSG00000280197	C18orf12			
ENSG00000129226	CD68	ENSMUSG00000018774	Cd68	ortholog_one2one
ENSG00000243920	RPS26P24			
ENSG00000171984	C20orf196	ENSMUSG00000044991	1110034G24Rik	ortholog_one2one
ENSG00000281583	AC233280.13			
ENSG00000104980	TIMM44	ENSMUSG00000002949	Timm44	ortholog_one2one
ENSG00000115762	PLEKHB2	ENSMUSG00000026123	Plekhb2	ortholog_one2one
ENSG00000220884	MESTP1			
ENSG00000226393	IFNA20P			
ENSG00000254739	AC137894.1			
ENSG00000147873	IFNA5	ENSMUSG00000078354	Ifna2	ortholog_many2many
ENSG00000147873	IFNA5	ENSMUSG00000095270	Ifna9	ortholog_many2many
ENSG00000147873	IFNA5	ENSMUSG00000073811	Ifna12	ortholog_many2many
ENSG00000147873	IFNA5	ENSMUSG00000096011	Ifna15	ortholog_many2many
ENSG00000147873	IFNA5	ENSMUSG00000096682	Ifna5	ortholog_many2many
ENSG00000147873	IFNA5	ENSMUSG00000070904	Ifna4	ortholog_many2many
ENSG00000147873	IFNA5	ENSMUSG00000078355	Ifna16	ortholog_many2many
ENSG00000147873	IFNA5	ENSMUSG00000095498	Ifna1	ortholog_many2many
ENSG00000147873	IFNA5	ENSMUSG00000095896	Ifna14	ortholog_many2many
ENSG00000147873	IFNA5	ENSMUSG00000063376	Ifna13	ortholog_many2many
ENSG00000147873	IFNA5	ENSMUSG00000100713	Ifna7	ortholog_many2many
ENSG00000147873	IFNA5	ENSMUSG00000100549	Ifna11	ortholog_many2many
ENSG00000147873	IFNA5	ENSMUSG00000101252	Ifna6	ortholog_many2many
ENSG00000147873	IFNA5	ENSMUSG00000100079	Ifnab	ortholog_many2many
ENSG00000274849	AC023043.4			
ENSG00000247708	STX18-AS1			
ENSG00000234078	DDR1			
ENSG00000226634	DDAH2			
ENSG00000216306	KRT19P2			
ENSG00000280036	AC020661.5			
ENSG00000088305	DNMT3B	ENSMUSG00000082079	Dnmt3c	ortholog_one2many
ENSG00000088305	DNMT3B	ENSMUSG00000027478	Dnmt3b	ortholog_one2many
ENSG00000256197	TSPAN9-IT1			
ENSG00000175305	CCNE2	ENSMUSG00000028212	Ccne2	ortholog_one2one
ENSG00000261154	LINC02131			
ENSG00000237606	AC091286.1			
ENSG00000197258	EIF4BP6			
ENSG00000277310	AC090246.1			
ENSG00000153446	C16orf89	ENSMUSG00000051669	AU021092	ortholog_one2one
ENSG00000166444	ST5	ENSMUSG00000031024	St5	ortholog_one2one
ENSG00000169059	VCX3A			
ENSG00000279587	AC006963.1			
ENSG00000204859	ZBTB48	ENSMUSG00000028952	Zbtb48	ortholog_one2one
ENSG00000229250	USP9YP31			
ENSG00000185340	GAS2L1	ENSMUSG00000034201	Gas2l1	ortholog_one2one
ENSG00000276446	AL731567.2			
ENSG00000213526	SETP8			
ENSG00000233917	POTEB			
ENSG00000075035	WSCD2	ENSMUSG00000063430	Wscd2	ortholog_one2one
ENSG00000230159	BX119904.2			
ENSG00000274275	AC009831.4			
ENSG00000233785	AC131011.1			
ENSG00000279491	AP003733.4			
ENSG00000071889	FAM3A	ENSMUSG00000031399	Fam3a	ortholog_one2one
ENSG00000261056	AC079416.1			
ENSG00000279795	AC138907.10			
ENSG00000278950	AC138907.8			
ENSG00000220891	LL22NC03-63E9.3			
ENSG00000084754	HADHA	ENSMUSG00000025745	Hadha	ortholog_one2one
ENSG00000237874	AL136972.1			
ENSG00000274254	KIR3DL3			
ENSG00000273432	AC004951.4			
ENSG00000279237	AL161773.1			
ENSG00000225240	AC117490.1			
ENSG00000224090	AC097468.1			
ENSG00000281651	AC210433.1			
ENSG00000278271	KIR2DL4			
ENSG00000234081	ELOCP10			
ENSG00000179029	TMEM107	ENSMUSG00000020895	Tmem107	ortholog_one2one
ENSG00000224174	AL137802.1			
ENSG00000234558	API5P1			
ENSG00000227458	TRIM40			
ENSG00000229335	DANT1			
ENSG00000275336	AL355493.3			
ENSG00000282226	AC093614.2			
ENSG00000152779	SLC16A12	ENSMUSG00000009378	Slc16a12	ortholog_one2one
ENSG00000269509	BNIP3P34			
ENSG00000282155	AC093627.13			
ENSG00000280765	AL121956.2			
ENSG00000280557	GNG5P1			
ENSG00000274952	KIR2DL3			
ENSG00000262535	OR5G5P			
ENSG00000281107	OR5G3			
ENSG00000260994	AGGF1P7			
ENSG00000259996	RARRES2P8			
ENSG00000260857	AC018558.1			
ENSG00000250710	OR7E99P			
ENSG00000284734	AC099063.4			
ENSG00000230674	LINC01015			
ENSG00000213450	VDAC1P7			
ENSG00000166707	ZCCHC18	ENSMUSG00000036699	Zcchc12	ortholog_many2many
ENSG00000166707	ZCCHC18	ENSMUSG00000031428	Zcchc18	ortholog_many2many
ENSG00000250672	AC010343.2			
ENSG00000249102	AC034223.1			
ENSG00000213068	AL451050.1			
ENSG00000256417	AC006206.2			
ENSG00000226403	AL392089.1			
ENSG00000235330	RPL12P25			
ENSG00000243071	AC107032.1			
ENSG00000257904	AL133372.3			
ENSG00000226238	AC132807.1			
ENSG00000233776	LINC01251			
ENSG00000134444	KIAA1468	ENSMUSG00000026319	2310035C23Rik	ortholog_one2one
ENSG00000100802	C14orf93	ENSMUSG00000022179	4931414P19Rik	ortholog_one2one
ENSG00000227373	AL121983.2			
ENSG00000123080	CDKN2C	ENSMUSG00000028551	Cdkn2c	ortholog_one2one
ENSG00000273840	AF254983.1			
ENSG00000184330	S100A7A			
ENSG00000271042	AL078603.1			
ENSG00000227914	AL136979.1			
ENSG00000226313	MTCYBP12			
ENSG00000134716	CYP2J2	ENSMUSG00000028571	Cyp2j13	ortholog_one2many
ENSG00000134716	CYP2J2	ENSMUSG00000052914	Cyp2j6	ortholog_one2many
ENSG00000134716	CYP2J2	ENSMUSG00000015224	Cyp2j9	ortholog_one2many
ENSG00000134716	CYP2J2	ENSMUSG00000081225	Cyp2j12	ortholog_one2many
ENSG00000134716	CYP2J2	ENSMUSG00000066097	Cyp2j11	ortholog_one2many
ENSG00000134716	CYP2J2	ENSMUSG00000081362	Cyp2j7	ortholog_one2many
ENSG00000134716	CYP2J2	ENSMUSG00000052520	Cyp2j5	ortholog_one2many
ENSG00000259511	UBE2Q2L			
ENSG00000232910	RAB9AP1			
ENSG00000198787	OR4D12P			
ENSG00000122035	RASL11A	ENSMUSG00000029641	Rasl11a	ortholog_one2one
ENSG00000116863	ADPRHL2	ENSMUSG00000042558	Adprhl2	ortholog_one2one
ENSG00000280354	AC073592.9			
ENSG00000279121	AC073592.5			
ENSG00000279639	AC135068.5			
ENSG00000137814	HAUS2	ENSMUSG00000027285	Haus2	ortholog_one2one
ENSG00000241468	ATP5J2	ENSMUSG00000038690	Atp5j2	ortholog_one2one
ENSG00000232692	AP001596.1			
ENSG00000278754	AL513423.1			
ENSG00000228956	SATB1-AS1			
ENSG00000227067	DPPA3P1			
ENSG00000256025	CACNA1C-AS4			
ENSG00000217130	AL139100.1			
ENSG00000231780	AC090960.1			
ENSG00000213383	AC104297.1			
ENSG00000183632	TP53TG3			
ENSG00000203593	AC005342.1			
ENSG00000274840	AC132807.2			
ENSG00000236570	RAD23BP1			
ENSG00000271021	AC239600.1			
ENSG00000274374	AC239600.2			
ENSG00000140527	WDR93	ENSMUSG00000039099	Wdr93	ortholog_one2one
ENSG00000197934	CYYR1-AS1			
ENSG00000259561	AC079075.2			
ENSG00000250609	AC110753.1			
ENSG00000272457	AC113194.1			
ENSG00000273045	C2orf15			
ENSG00000269293	ZSCAN16-AS1			
ENSG00000261839	AL358933.1			
ENSG00000115524	SF3B1	ENSMUSG00000025982	Sf3b1	ortholog_one2one
ENSG00000279366	AC120349.2			
ENSG00000214581	ZNF971P			
ENSG00000133619	KRBA1	ENSMUSG00000042810	Krba1	ortholog_one2one
ENSG00000277173	AC004241.4			
ENSG00000233805	AL365496.1			
ENSG00000238090	AC006195.1			
ENSG00000231399	SNRPEP8			
ENSG00000176542	USF3	ENSMUSG00000068284	Usf3	ortholog_one2one
ENSG00000235189	AL034405.1			
ENSG00000260322	AC098657.2			
ENSG00000240441	AC007622.1			
ENSG00000262420	AC007613.1			
ENSG00000227121	AC073174.1			
ENSG00000232676	ADH5P2			
ENSG00000169752	NRG4	ENSMUSG00000032311	Nrg4	ortholog_one2one
ENSG00000235011	AL353651.1			
ENSG00000282898	AL353651.2			
ENSG00000092051	JPH4	ENSMUSG00000022208	Jph4	ortholog_one2one
ENSG00000232906	AC092685.1			
ENSG00000256030	CBX3P4			
ENSG00000165471	MBL2	ENSMUSG00000024863	Mbl2	ortholog_one2one
ENSG00000218537	MIF-AS1			
ENSG00000250885	LINC02061			
ENSG00000251357	AP000350.4			
ENSG00000270874	RPAP2P1			
ENSG00000214595	EML6	ENSMUSG00000044072	Eml6	ortholog_one2one
ENSG00000174876	AMY1B	ENSMUSG00000074268	Amy2a5	ortholog_many2many
ENSG00000174876	AMY1B	ENSMUSG00000074264	Amy1	ortholog_many2many
ENSG00000174876	AMY1B	ENSMUSG00000096770	Amy2a4	ortholog_many2many
ENSG00000174876	AMY1B	ENSMUSG00000093931	Amy2a3	ortholog_many2many
ENSG00000174876	AMY1B	ENSMUSG00000096569	Amy2a2	ortholog_many2many
ENSG00000174876	AMY1B	ENSMUSG00000070360	Amy2a1	ortholog_many2many
ENSG00000158815	FGF17	ENSMUSG00000022101	Fgf17	ortholog_one2one
ENSG00000106605	BLVRA	ENSMUSG00000001999	Blvra	ortholog_one2one
ENSG00000116032	GRIN3B	ENSMUSG00000035745	Grin3b	ortholog_one2one
ENSG00000168267	PTF1A	ENSMUSG00000026735	Ptf1a	ortholog_one2one
ENSG00000163467	TSACC	ENSMUSG00000010538	Tsacc	ortholog_one2one
ENSG00000205078	SYCE1L	ENSMUSG00000033409	Syce1l	ortholog_one2one
ENSG00000165131	LLCFC1	ENSMUSG00000029867	Llcfc1	ortholog_one2one
ENSG00000243508	AC108688.1			
ENSG00000102001	CACNA1F	ENSMUSG00000031142	Cacna1f	ortholog_one2one
ENSG00000272319	AL022345.1			
ENSG00000232713	AC010733.1			
ENSG00000197603	C5orf42	ENSMUSG00000039801	2410089E03Rik	ortholog_one2one
ENSG00000284523	AC004834.1			
ENSG00000235432	AL663074.2			
ENSG00000067334	DNTTIP2	ENSMUSG00000039756	Dnttip2	ortholog_one2one
ENSG00000229428	HLA-U			
ENSG00000260464	AL049796.1			
ENSG00000133624	ZNF767P			
ENSG00000271980	AC012640.4			
ENSG00000257046	AC011604.2	ENSMUSG00000030236	Slco1b2	ortholog_one2many
ENSG00000282247	AC245049.1			
ENSG00000271332	AC023206.1			
ENSG00000072858	SIDT1	ENSMUSG00000022696	Sidt1	ortholog_one2one
ENSG00000275826	AC093909.5			
ENSG00000168131	OR2B2			
ENSG00000181773	GPR3	ENSMUSG00000049649	Gpr3	ortholog_one2one
ENSG00000229035	SPRR2C			
ENSG00000188897	AC099489.1			
ENSG00000283459	AC009804.2			
ENSG00000260975	AC007333.2			
ENSG00000278195	SSTR3	ENSMUSG00000044933	Sstr3	ortholog_one2one
ENSG00000261749	LINC02180			
ENSG00000263620	AC129492.3			
ENSG00000232118	BACH1-AS1			
ENSG00000099797	TECR	ENSMUSG00000031708	Tecr	ortholog_one2one
ENSG00000279253	AL121753.2			
ENSG00000162430	SELENON	ENSMUSG00000050989	Selenon	ortholog_one2many
ENSG00000279672	AP006621.5			
ENSG00000230249	AC112653.1			
ENSG00000240354	AC131211.1			
ENSG00000231704	AC004895.1			
ENSG00000182447	OTOL1	ENSMUSG00000027788	Otol1	ortholog_one2one
ENSG00000051128	HOMER3	ENSMUSG00000003573	Homer3	ortholog_one2one
ENSG00000233857	LINC01015			
ENSG00000274692	KIR2DL1			
ENSG00000156162	DPY19L4	ENSMUSG00000045205	Dpy19l4	ortholog_one2one
ENSG00000260402	AC133485.2			
ENSG00000244926	ALKBH3-AS1			
ENSG00000227886	CR759768.2			
ENSG00000268193	AC002985.1			
ENSG00000178171	AMER3	ENSMUSG00000045174	Amer3	ortholog_one2one
ENSG00000237918	SAPCD1			
ENSG00000183542	KLRC4	ENSMUSG00000030167	Klrc1	ortholog_many2many
ENSG00000183542	KLRC4	ENSMUSG00000052736	Klrc2	ortholog_many2many
ENSG00000183542	KLRC4	ENSMUSG00000033027	Klrc3	ortholog_many2many
ENSG00000105576	TNPO2	ENSMUSG00000031691	Tnpo2	ortholog_one2one
ENSG00000280577	OR8L1P			
ENSG00000253823	IGLV1-62			
ENSG00000254094	AC078852.2			
ENSG00000203801	LINC00222			
ENSG00000271272	AC068802.1			
ENSG00000257114	LINC02450			
ENSG00000211640	IGLV6-57			
ENSG00000253126	IGLVI-56			
ENSG00000253637	IGLVV-58			
ENSG00000184108	TRIML1	ENSMUSG00000031651	Triml1	ortholog_one2one
ENSG00000101138	CSTF1	ENSMUSG00000027498	Cstf1	ortholog_one2one
ENSG00000254161	IGLVIV-65			
ENSG00000253874	IGLVIV-66-1			
ENSG00000211639	IGLV4-60			
ENSG00000172146	OR1A1	ENSMUSG00000070378	Olfr403	ortholog_many2many
ENSG00000172146	OR1A1	ENSMUSG00000070377	Olfr43	ortholog_many2many
ENSG00000143157	POGK	ENSMUSG00000040596	Pogk	ortholog_one2one
ENSG00000163870	TPRA1	ENSMUSG00000002871	Tpra1	ortholog_one2one
ENSG00000187650	VMAC	ENSMUSG00000054723	Vmac	ortholog_one2many
ENSG00000165271	NOL6	ENSMUSG00000028430	Nol6	ortholog_one2one
ENSG00000135709	KIAA0513	ENSMUSG00000031824	6430548M08Rik	ortholog_one2one
ENSG00000261049	AC007347.1			
ENSG00000259365	AC019254.2			
ENSG00000275191	AC007497.1			
ENSG00000281650	AC243922.3			
ENSG00000269886	AC022382.1			
ENSG00000197099	AC068631.1			
ENSG00000206412	GNL1			
ENSG00000225972	MTND1P23			
ENSG00000186844	LCE1A			
ENSG00000166478	ZNF143	ENSMUSG00000061079	Zfp143	ortholog_one2one
ENSG00000242636	RPL21P129			
ENSG00000230722	IFITM4P			
ENSG00000230021	AL669831.3			
ENSG00000249850	KRT18P31			
ENSG00000229344	MTCO2P12			
ENSG00000163959	SLC51A	ENSMUSG00000035699	Slc51a	ortholog_one2one
ENSG00000065150	IPO5	ENSMUSG00000030662	Ipo5	ortholog_one2one
ENSG00000232217	FTLP8			
ENSG00000226312	CFLAR-AS1			
ENSG00000235579	AC007283.2			
ENSG00000232133	IMPDH1P10			
ENSG00000122873	CISD1	ENSMUSG00000037710	Cisd1	ortholog_one2one
ENSG00000172006	ZNF554			
ENSG00000228327	AL669831.1			
ENSG00000237973	MTCO1P12			
ENSG00000225630	MTND2P28			
ENSG00000240409	MTATP8P1			
ENSG00000233570	LINC00690			
ENSG00000269391	AC010139.1			
ENSG00000145107	TM4SF19	ENSMUSG00000079625	Tm4sf19	ortholog_one2many
ENSG00000268873	AC022601.1			
ENSG00000256196	AP003721.1			
ENSG00000184423	RPL23AP38			
ENSG00000112290	WASF1	ENSMUSG00000019831	Wasf1	ortholog_one2one
ENSG00000183396	TMEM89	ENSMUSG00000025652	Tmem89	ortholog_one2one
ENSG00000122126	OCRL	ENSMUSG00000001173	Ocrl	ortholog_one2one
ENSG00000213331	AC108073.1			
ENSG00000240919	AC022034.3			
ENSG00000260847	AC133485.5			
ENSG00000274167	AL031601.2			
ENSG00000271650	AL031601.1			
ENSG00000227896	AL731569.1			
ENSG00000101457	DNTTIP1	ENSMUSG00000017299	Dnttip1	ortholog_one2one
ENSG00000275436	GU182351.2			
ENSG00000237592	IGKV1OR10-1			
ENSG00000277657	KIR2DS3			
ENSG00000275422	GU182351.1			
ENSG00000275528	CCL15			
ENSG00000178836	AC114812.1			
ENSG00000273883	LILRP2			
ENSG00000244122	UGT1A7	ENSMUSG00000089675	Ugt1a8	ortholog_many2many
ENSG00000244122	UGT1A7	ENSMUSG00000090175	Ugt1a9	ortholog_many2many
ENSG00000244122	UGT1A7	ENSMUSG00000090165	Ugt1a10	ortholog_many2many
ENSG00000248705	AC114812.4			
ENSG00000138135	CH25H	ENSMUSG00000050370	Ch25h	ortholog_one2one
ENSG00000233445	RPL17P11			
ENSG00000228884	RPL23AP26			
ENSG00000279592	AC010653.2			
ENSG00000115159	GPD2	ENSMUSG00000026827	Gpd2	ortholog_one2one
ENSG00000261765	AC009127.2			
ENSG00000279954	BX324167.2			
ENSG00000235091	BX324167.1			
ENSG00000205336	ADGRG1	ENSMUSG00000031785	Adgrg1	ortholog_one2one
ENSG00000242176	RPL39P31			
ENSG00000106636	YKT6	ENSMUSG00000002741	Ykt6	ortholog_one2one
ENSG00000261781	LINC01654			
ENSG00000274763	KIR3DL3			
ENSG00000279783	AC018692.2			
ENSG00000140416	TPM1			
ENSG00000144589	STK11IP	ENSMUSG00000026213	Stk11ip	ortholog_one2one
ENSG00000137942	FNBP1L	ENSMUSG00000039735	Fnbp1l	ortholog_one2one
ENSG00000279211	AC124864.1			
ENSG00000188529	SRSF10	ENSMUSG00000028676	Srsf10	ortholog_one2one
ENSG00000282490	AC245594.2			
ENSG00000229635	AL137159.1			
ENSG00000124602	UNC5CL	ENSMUSG00000043592	Unc5cl	ortholog_one2one
ENSG00000122386	ZNF205	ENSMUSG00000062012	Zfp13	ortholog_one2one
ENSG00000225382	LINC02569			
ENSG00000224384	AL033379.1			
ENSG00000112218	GPR63	ENSMUSG00000040372	Gpr63	ortholog_one2one
ENSG00000255885	AC124891.1			
ENSG00000138760	SCARB2	ENSMUSG00000029426	Scarb2	ortholog_one2one
ENSG00000266801	AC009137.2			
ENSG00000144713	RPL32	ENSMUSG00000057841	Rpl32	ortholog_one2one
ENSG00000272263	AC034198.2			
ENSG00000103047	TANGO6	ENSMUSG00000041949	Tango6	ortholog_one2one
ENSG00000251271	ALG1L7P			
ENSG00000271129	AC009027.1			
ENSG00000260999	AC009137.1			
ENSG00000244378	RPS2P45			
ENSG00000244474	UGT1A4	ENSMUSG00000090171	Ugt1a2	ortholog_many2many
ENSG00000244474	UGT1A4	ENSMUSG00000089943	Ugt1a5	ortholog_many2many
ENSG00000224814	AC114812.2			
ENSG00000163249	CCNYL1			
ENSG00000185101	ANO9	ENSMUSG00000054662	Ano9	ortholog_one2one
ENSG00000258112	CCNG2P1			
ENSG00000257823	AC092552.1			
ENSG00000134539	KLRD1	ENSMUSG00000030165	Klrd1	ortholog_one2one
ENSG00000223560	UBQLN1P1			
ENSG00000173706	HEG1	ENSMUSG00000075254	Heg1	ortholog_one2one
ENSG00000259738	ZNF444P1			
ENSG00000242747	AC090515.1			
ENSG00000236080	YAP1P2			
ENSG00000090661	CERS4	ENSMUSG00000008206	Cers4	ortholog_one2one
ENSG00000249522	AC147876.1			
ENSG00000104299	INTS9	ENSMUSG00000021975	Ints9	ortholog_one2one
ENSG00000271717	AC022146.2			
ENSG00000173401	GLIPR1L1	ENSMUSG00000112611	Glipr1l3	ortholog_one2many
ENSG00000173401	GLIPR1L1	ENSMUSG00000020213	Glipr1l1	ortholog_one2many
ENSG00000254034	INTS9-AS1			
ENSG00000142733	MAP3K6	ENSMUSG00000028862	Map3k6	ortholog_one2one
ENSG00000116750	UCHL5	ENSMUSG00000018189	Uchl5	ortholog_one2one
ENSG00000237807	AC022034.2			
ENSG00000107731	UNC5B	ENSMUSG00000020099	Unc5b	ortholog_one2one
ENSG00000224279	RPS29P31			
ENSG00000085644	ZNF213	ENSMUSG00000071256	Zfp213	ortholog_one2one
ENSG00000112212	TSPO2	ENSMUSG00000023995	Tspo2	ortholog_one2one
ENSG00000164543	STK17A			
ENSG00000248256	OCIAD1-AS1			
ENSG00000124701	APOBEC2	ENSMUSG00000040694	Apobec2	ortholog_one2one
ENSG00000134138	MEIS2	ENSMUSG00000027210	Meis2	ortholog_one2one
ENSG00000140988	RPS2			
ENSG00000255513	AC005363.1			
ENSG00000279718	SNX18P12			
ENSG00000259460	AC078909.1			
ENSG00000166619	BLCAP	ENSMUSG00000067787	Blcap	ortholog_one2one
ENSG00000281811	LINC02287			
ENSG00000171234	UGT2B7	ENSMUSG00000029260	Ugt2b34	ortholog_many2many
ENSG00000171234	UGT2B7	ENSMUSG00000035836	Ugt2b1	ortholog_many2many
ENSG00000171234	UGT2B7	ENSMUSG00000057425	Ugt2b37	ortholog_many2many
ENSG00000171234	UGT2B7	ENSMUSG00000061906	Ugt2b38	ortholog_many2many
ENSG00000171234	UGT2B7	ENSMUSG00000035811	Ugt2b35	ortholog_many2many
ENSG00000171234	UGT2B7	ENSMUSG00000054630	Ugt2b5	ortholog_many2many
ENSG00000171234	UGT2B7	ENSMUSG00000070704	Ugt2b36	ortholog_many2many
ENSG00000103043	VAC14	ENSMUSG00000010936	Vac14	ortholog_one2one
ENSG00000276603	AL109614.1			
ENSG00000163017	ACTG2	ENSMUSG00000059430	Actg2	ortholog_one2one
ENSG00000260156	AC020763.1			
ENSG00000132004	FBXW9	ENSMUSG00000008167	Fbxw9	ortholog_one2one
ENSG00000278932	CR381653.1			
ENSG00000267791	AC018761.4			
ENSG00000283980	GNG14	ENSMUSG00000095845	Gm5741	ortholog_one2one
ENSG00000104413	ESRP1	ENSMUSG00000040728	Esrp1	ortholog_one2one
ENSG00000280805	AL117192.2			
ENSG00000103502	CDIPT	ENSMUSG00000030682	Cdipt	ortholog_one2one
ENSG00000159197	KCNE2	ENSMUSG00000039672	Kcne2	ortholog_one2one
ENSG00000248763	AC111000.2			
ENSG00000225555	AP000320.1			
ENSG00000234386	OR7E162P			
ENSG00000278713	AC120114.3			
ENSG00000284700	AL049637.2			
ENSG00000238223	AL121878.1			
ENSG00000268945	AC010422.2			
ENSG00000262938	C21orf62			
ENSG00000053438	NNAT	ENSMUSG00000067786	Nnat	ortholog_one2one
ENSG00000233929	MT1XP1			
ENSG00000251166	OR7E163P			
ENSG00000262884	AC015921.1			
ENSG00000280072	AP000280.2			
ENSG00000225359	AL358393.1			
ENSG00000184160	ADRA2C	ENSMUSG00000045318	Adra2c	ortholog_one2one
ENSG00000237292	LINC01732			
ENSG00000230248	Z98742.1			
ENSG00000116747	TROVE2	ENSMUSG00000018199	Trove2	ortholog_one2one
ENSG00000226791	AC109826.1			
ENSG00000229863	AC097358.1			
ENSG00000253620	AC144568.1			
ENSG00000232475	HSFY5P			
ENSG00000260949	AP006545.1			
ENSG00000223968	AC098614.2			
ENSG00000258712	CXADRP2			
ENSG00000223475	AC099681.1			
ENSG00000226908	HIST1H2BPS3			
ENSG00000254040	AC103719.1			
